Id	Code	Name	Concept Class Id	Domain	Vocabulary	Invalid Reason	Standard Concept
21167981	OMOP324909	120 ACTUAT Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [DuoResp Spiromax]	Quant Branded Drug	Drug	RxNorm Extension	Invalid	Non-standard
21170511	OMOP365867	Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21173069	OMOP412306	Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21173070	OMOP412309	Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21173071	OMOP412344	Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21173072	OMOP412346	Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21177712	OMOP327368	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21177713	OMOP327369	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21180909	134499006	Budesonide 100micrograms/actuation / Formoterol 6micrograms/actuation dry powder inhaler	VMP	Drug	dm+d	Invalid	Non-standard
21180935	320565009	Budesonide 100micrograms/actuation dry powder inhaler	VMP	Drug	dm+d	Invalid	Non-standard
21188981	3294411000001102	Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler 120 dose	VMPP	Drug	dm+d	Valid	Non-standard
21206809	10074711000001106	Budesonide 200micrograms/dose dry powder inhaler 200 dose	VMPP	Drug	dm+d	Valid	Non-standard
21206810	10074311000001107	Budesonide 400micrograms/dose dry powder inhaler 100 dose	VMPP	Drug	dm+d	Valid	Non-standard
21207438	4373411000001102	Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler 60 dose	VMPP	Drug	dm+d	Valid	Non-standard
21210585	10074011000001109	Easyhaler Budesonide 100micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd) 200 dose	AMPP	Drug	dm+d	Valid	Non-standard
21218468	320567001	Budesonide 200micrograms/actuation dry powder inhaler	VMP	Drug	dm+d	Invalid	Non-standard
21236939	134498003	Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler	VMP	Drug	dm+d	Valid	Non-standard
21236941	320568006	Budesonide 400micrograms/actuation dry powder inhaler	VMP	Drug	dm+d	Invalid	Non-standard
21257873	10073911000001106	Easyhaler Budesonide 100micrograms/dose dry powder inhaler	AMP	Drug	dm+d	Valid	Non-standard
21263553	3112811000001107	Budesonide 100micrograms/dose dry powder inhaler 200 dose	VMPP	Drug	dm+d	Valid	Non-standard
21266338	10074811000001103	Easyhaler Budesonide 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd) 200 dose	AMPP	Drug	dm+d	Valid	Non-standard
21273959	4378111000001103	Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler	VMP	Drug	dm+d	Valid	Non-standard
21276515	10074611000001102	Easyhaler Budesonide 200micrograms/dose dry powder inhaler	AMP	Drug	dm+d	Valid	Non-standard
21282105	3294111000001107	Budesonide 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler 120 dose	VMPP	Drug	dm+d	Valid	Non-standard
21313706	10074411000001100	Easyhaler Budesonide 400micrograms/dose dry powder inhaler	AMP	Drug	dm+d	Valid	Non-standard
21319418	3228111000001105	Budesonide 400micrograms/dose dry powder inhaler 50 dose	VMPP	Drug	dm+d	Valid	Non-standard
21319444	3112311000001103	Budesonide 200micrograms/dose dry powder inhaler 100 dose	VMPP	Drug	dm+d	Valid	Non-standard
21322217	10074511000001101	Easyhaler Budesonide 400micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd) 100 dose	AMPP	Drug	dm+d	Valid	Non-standard
35406977	OMOP1140562	Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
35406978	OMOP1140563	Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
35406979	OMOP1140564	Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
35407466	OMOP1141051	Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
35407753	OMOP1141338	Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
35407754	OMOP1141339	Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler [Duoresp]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
35408254	OMOP1141839	Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler Box of 1	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
35408529	OMOP1142114	Budesonide 0.08 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
35408530	OMOP1142115	Budesonide 0.08 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
35408531	OMOP1142116	Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Duoresp]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
35408532	OMOP1142117	Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
35408533	OMOP1142118	Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler [Duoresp] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
35409041	OMOP1142626	Budesonide 0.08 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
35409326	OMOP1142911	Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Duoresp] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
35409327	OMOP1142912	Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
35409328	OMOP1142913	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
35411345	OMOP1144930	Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
35412138	OMOP1145723	Budesonide 0.08 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler Box of 1	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
35412139	OMOP1145724	Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler Box of 1	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
35412141	OMOP1145726	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler Box of 1	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
35412432	OMOP1146017	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
35412935	OMOP1146520	Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler Box of 1	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
35421251	OMOP1154836	60 ACTUAT Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler [Duoresp] Box of 1	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
35421254	OMOP1154839	60 ACTUAT Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler] Box of 1 by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
35421256	OMOP1154841	60 ACTUAT Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler [Duoresp] Box of 1 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
35421257	OMOP1154842	60 ACTUAT Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler] Box of 1 by Mediwin	Marketed Product	Drug	RxNorm Extension	Valid	Standard
35421259	OMOP1154844	60 ACTUAT Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler] Box of 1	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
35421261	OMOP1154846	60 ACTUAT Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
35421263	OMOP1154848	60 ACTUAT Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler Box of 1	Quant Clinical Box	Drug	RxNorm Extension	Valid	Standard
35421264	OMOP1154849	60 ACTUAT Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
35421266	OMOP1154851	60 ACTUAT Budesonide 0.32 MG/ACTUAT / formoterol 0.009 MG/ACTUAT Dry Powder Inhaler [Duoresp]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
35421268	OMOP1154853	100 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] Box of 1	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
35421269	OMOP1154854	100 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
35421270	OMOP1154855	100 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler Box of 1	Quant Clinical Box	Drug	RxNorm Extension	Valid	Standard
35421271	OMOP1154856	100 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] Box of 1 by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
35421272	OMOP1154857	120 ACTUAT Budesonide 0.08 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler Box of 1	Quant Clinical Box	Drug	RxNorm Extension	Valid	Standard
35421273	OMOP1154858	120 ACTUAT Budesonide 0.08 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler] Box of 1 by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
35421276	OMOP1154861	120 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler] Box of 1 by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
35421278	OMOP1154863	120 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler Box of 1	Quant Clinical Box	Drug	RxNorm Extension	Valid	Standard
35421281	OMOP1154866	120 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
35421284	OMOP1154869	120 ACTUAT Budesonide 0.08 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler] Box of 1	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
35421288	OMOP1154873	120 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Duoresp]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
35421292	OMOP1154877	120 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Duoresp] Box of 1	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
35421296	OMOP1154881	120 ACTUAT Budesonide 0.08 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
35421297	OMOP1154882	120 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler] Box of 1	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
35421298	OMOP1154883	120 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort 100 Turbuhaler]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
35421299	OMOP1154884	120 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Duoresp] Box of 1 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
35421301	OMOP1154886	120 ACTUAT Budesonide 0.08 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
35421303	OMOP1154888	200 ACTUAT Budesonide 0.1 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Invalid	Non-standard
35421304	OMOP1154889	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] Box of 1 by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
35421305	OMOP1154890	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler Box of 1	Quant Clinical Box	Drug	RxNorm Extension	Valid	Standard
35421306	OMOP1154891	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
35421307	OMOP1154892	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] Box of 1	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
35766410	OMOP2767871	Budesonide 0.1 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Invalid	Non-standard
35772258	OMOP2773719	Budesonide 0.1 MG/ACTUAT Dry Powder Inhaler by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
35798500	OMOP2799961	200 ACTUAT Budesonide 0.1 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Invalid	Non-standard
35798526	OMOP2799987	200 ACTUAT Budesonide 0.1 MG/ACTUAT Dry Powder Inhaler by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
36686567	13132801000001101	Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler	Pharma/Biol Product	Drug	SNOMED	Valid	Non-standard
36689300	35912011000001109	Budesonide 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler	Pharma/Biol Product	Drug	SNOMED	Valid	Non-standard
36689301	35912111000001105	Budesonide 100micrograms/dose dry powder inhaler	Pharma/Biol Product	Drug	SNOMED	Valid	Non-standard
36689303	35912311000001107	Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler	Pharma/Biol Product	Drug	SNOMED	Invalid	Non-standard
36689304	35912411000001100	Budesonide 200micrograms/dose dry powder inhaler	Pharma/Biol Product	Drug	SNOMED	Valid	Non-standard
36689307	35912711000001106	Budesonide 400micrograms/dose dry powder inhaler	Pharma/Biol Product	Drug	SNOMED	Valid	Non-standard
36778517	OMOP4766840	120 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort] Box of 1 by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
36778518	OMOP4766841	120 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort] Box of 1	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
36778519	OMOP4766842	120 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
36786569	OMOP4774839	Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
36786570	OMOP4774840	Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Dry Powder Inhaler [Symbicort]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
36786619	OMOP4774888	Budesonide 0.2 MG Dry Powder Inhaler [Miflonide] Box of 120 by Novartis	Marketed Product	Drug	RxNorm Extension	Valid	Standard
36786620	OMOP4774889	Budesonide 0.2 MG Dry Powder Inhaler [Miflonide] Box of 120	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
36786621	OMOP4774890	Budesonide 0.2 MG Dry Powder Inhaler Box of 120	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
36808409	35912311000001107	Budesonide 200micrograms/actuation / Formoterol 6micrograms/actuation dry powder inhaler	VMP	Drug	dm+d	Invalid	Non-standard
36815353	35912111000001105	Budesonide 100micrograms/dose dry powder inhaler	VMP	Drug	dm+d	Valid	Non-standard
36815354	35912011000001109	Budesonide 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler	VMP	Drug	dm+d	Valid	Non-standard
36815358	35912411000001100	Budesonide 200micrograms/dose dry powder inhaler	VMP	Drug	dm+d	Valid	Non-standard
36815361	35912711000001106	Budesonide 400micrograms/dose dry powder inhaler	VMP	Drug	dm+d	Valid	Non-standard
36885926	OMOP1004463	Budesonide 0.115 MG Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
36887851	OMOP994353	Budesonide 0.4 MG Dry Powder Inhaler Box of 100	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
36890607	OMOP992091	Budesonide Dry Powder Inhaler [Pulmicort Turbohaler]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
36890842	OMOP1005342	Budesonide 0.92 MG Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
37592884	OMOP4782325	Budesonide 0.2 MG Dry Powder Inhaler [Budiair] by Emra-Med	Marketed Product	Drug	RxNorm Extension	Valid	Standard
37592885	OMOP4782326	Budesonide 0.4 MG Dry Powder Inhaler [Miflonide] by Emra-Med	Marketed Product	Drug	RxNorm Extension	Valid	Standard
37592886	OMOP4782327	Budesonide 0.4 MG Dry Powder Inhaler [Miflonide] by Eurim-Pharm	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40142920	746824	Budesonide Dry Powder Inhaler	Clinical Drug Form	Drug	RxNorm	Valid	Standard
40142921	746826	Budesonide Dry Powder Inhaler [Pulmicort]	Branded Drug Form	Drug	RxNorm	Valid	Standard
40173399	966522	120 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm	Valid	Standard
40173400	966524	120 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort]	Quant Branded Drug	Drug	RxNorm	Valid	Standard
40173444	966525	200 ACTUAT Budesonide 0.16 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm	Invalid	Non-standard
40173445	966526	200 ACTUAT Budesonide 0.16 MG/ACTUAT Dry Powder Inhaler [Pulmicort]	Quant Branded Drug	Drug	RxNorm	Invalid	Non-standard
40173447	966527	60 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm	Valid	Standard
40173448	966529	60 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort]	Quant Branded Drug	Drug	RxNorm	Valid	Standard
4046754	134498003	Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler	Pharma/Biol Product	Drug	SNOMED	Invalid	Non-standard
4046898	134499006	Budesonide 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler	Pharma/Biol Product	Drug	SNOMED	Invalid	Non-standard
40700703	34950211000001100	Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler 60 dose	VMPP	Drug	dm+d	Valid	Non-standard
40711774	OMOP4745314	100 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Easyhaler] by Orion	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40711775	OMOP4745313	100 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Easyhaler]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
40712943	OMOP4743951	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40712944	OMOP4743950	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40712945	OMOP4743949	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40712946	OMOP4743948	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Lexon	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40712947	OMOP4743947	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40712948	OMOP4743946	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40712949	OMOP4743945	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40712950	OMOP4743944	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Stephar	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40712951	OMOP4743943	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
40712952	OMOP4743942	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Sigma	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40743520	OMOP4713499	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40743521	OMOP4713498	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40743522	OMOP4713497	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40743523	OMOP4713496	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Lexon	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40743524	OMOP4713495	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40743525	OMOP4713494	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40743526	OMOP4713493	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40743527	OMOP4713492	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Stephar	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40743528	OMOP4713491	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort Turbohaler] by Sigma	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40743529	OMOP4713490	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Easyhaler] by Orion	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40743530	OMOP4713489	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Easyhaler]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40743581	OMOP4713438	Budesonide Dry Powder Inhaler [Easyhaler]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
40822877	OMOP2020839	Budesonide 40 MG Dry Powder Inhaler [Budes] Box of 2 by Novartis	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40824055	OMOP2022017	Budesonide 0.00016 MG/MG Dry Powder Inhaler [Budesonid Stada] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
40833091	OMOP2031053	Budesonide Dry Powder Inhaler [Budecort]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
40837769	OMOP2035731	Budesonide 40 MG Dry Powder Inhaler Box of 2	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
40837770	OMOP2035732	Budesonide 0.2 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Invalid	Non-standard
40837771	OMOP2035733	Budesonide 0.2 MG Dry Powder Inhaler Box of 180	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
40837773	OMOP2035735	Budesonide 0.4 MG Dry Powder Inhaler Box of 10	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
40849291	OMOP2047253	Budesonide 0.4 MG / formoterol 0.012 MG Dry Powder Inhaler [Budfor]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40849294	OMOP2047256	Budesonide 0.2 MG Dry Powder Inhaler [Budiair] Box of 10	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
40849297	OMOP2047259	Budesonide 0.2 MG Dry Powder Inhaler [Budepur]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40849298	OMOP2047260	Budesonide 0.2 MG Dry Powder Inhaler [Respicort] Box of 2	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
