Id	Code	Name	Concept Class Id	Domain	Vocabulary	Invalid Reason	Standard Concept
45039627	60937071900	120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45043686	00173049100	120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45054373	55045341600	120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45060850	00173049700	60 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45060860	00173071500	120 ACTUAT Fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair 45/21]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45070910	54569567100	120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45094766	00173071562	120 ACTUAT Fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair 45/21]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45094767	00173071600	120 ACTUAT Fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair 115/21]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45111904	00173049600	120 ACTUAT Fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler	11-digit NDC	Drug	NDC	Invalid	Non-standard
45111910	00173071503	120 ACTUAT fluticasone 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair HFA]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45111911	00173071703	120 ACTUAT fluticasone 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair HFA]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45117509	23490754001	120 ACTUAT Fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair 115/21]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45117948	35356015701	120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Valid	Non-standard
45128674	00173071761	60 ACTUAT Fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]	11-digit NDC	Drug	NDC	Valid	Non-standard
45128675	00173071860	120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Valid	Non-standard
45129202	00247157612	120 ACTUAT fluticasone 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45145645	00173071700	120 ACTUAT Fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair 230/21]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45145646	00173071820	120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Valid	Non-standard
45162783	00173071561	60 ACTUAT Fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]	11-digit NDC	Drug	NDC	Valid	Non-standard
45162784	00173071622	60 ACTUAT Fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]	11-digit NDC	Drug	NDC	Valid	Non-standard
45173251	54868418200	120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45173492	55045281900	120 ACTUAT fluticasone 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45196902	00173071720	120 ACTUAT Fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]	11-digit NDC	Drug	NDC	Valid	Non-standard
45196917	00173701101	60 ACTUAT Fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45207451	54868439200	120 ACTUAT Fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45214157	00173071522	60 ACTUAT Fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]	11-digit NDC	Drug	NDC	Valid	Non-standard
45214158	00173072000	120 ACTUAT Fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45224914	55045335400	120 ACTUAT Fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45231399	00173701000	120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45248363	00173071620	120 ACTUAT Fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]	11-digit NDC	Drug	NDC	Valid	Non-standard
45259124	55045291901	60 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45265569	00173701202	60 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45282605	00173049500	120 ACTUAT Fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45282613	00173071722	60 ACTUAT Fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]	11-digit NDC	Drug	NDC	Valid	Non-standard
45283127	00247157613	120 ACTUAT fluticasone 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45292756	54569566300	120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45307833	49999061401	120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Valid	Non-standard
45316751	00173071520	120 ACTUAT Fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]	11-digit NDC	Drug	NDC	Valid	Non-standard
45316752	00173071961	120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Valid	Non-standard
45350720	00173072020	120 ACTUAT Fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Valid	Non-standard
45358998	49999061412	120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45367718	00173701100	120 ACTUAT Fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45377834	54569460200	120 ACTUAT fluticasone 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	11-digit NDC	Drug	NDC	Invalid	Non-standard
