Id	Code	Name	Concept Class Id	Domain	Vocabulary	Invalid Reason	Standard Concept
40722888	OMOP4734284	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Beclazone] by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722889	OMOP4734283	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Beclazone]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40722890	OMOP4734282	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Clenil Modulite] by Chiesi	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722891	OMOP4734281	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Clenil Modulite] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722892	OMOP4734280	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Clenil Modulite] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722893	OMOP4734279	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Clenil Modulite]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40722894	OMOP4734278	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [AeroBec] by Meda	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722895	OMOP4734277	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [AeroBec]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40722896	OMOP4734276	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Filair] by Meda	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722897	OMOP4734275	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Filair]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40722898	OMOP4734274	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Becloforte] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722899	OMOP4734273	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Becloforte] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722900	OMOP4734272	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Beclazone Easi-Breathe] by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722901	OMOP4734271	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Beclazone Easi-Breathe] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722902	OMOP4734270	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Beclazone Easi-Breathe]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40722903	OMOP4734269	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722904	OMOP4734268	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler by Almus	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722905	OMOP4734267	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler by Kent	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722906	OMOP4734266	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler by A A H	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722907	OMOP4734265	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler by Mylan	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722908	OMOP4734264	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler by Alliance	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40722909	OMOP4734263	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler by Phoenix Healthcare Distribution	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40723071	OMOP4734115	Beclomethasone Metered Dose Inhaler [Beclazone]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
40723072	OMOP4734114	Beclomethasone Metered Dose Inhaler [Clenil Modulite]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
40723073	OMOP4734113	Beclomethasone Metered Dose Inhaler [Filair]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
40723074	OMOP4734112	Beclomethasone Metered Dose Inhaler [Beclazone Easi-Breathe]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
40822692	OMOP2020654	Beclomethasone 0.5 MG/ML Metered Dose Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
40823628	OMOP2021590	Beclomethasone 0.2 MG Metered Dose Inhaler Box of 80	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
40824878	OMOP2022840	Beclomethasone 0.05 MG Metered Dose Inhaler Box of 100	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
40837986	OMOP2035948	Beclomethasone 0.01 MG/ML Metered Dose Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
40837991	OMOP2035953	Beclomethasone 1 MG/ML Metered Dose Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
40837993	OMOP2035955	Beclomethasone 0.25 MG Metered Dose Inhaler Box of 1	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
40849702	OMOP2047664	Beclomethasone 0.05 MG Metered Dose Inhaler [Ventolair] Box of 200	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
40849706	OMOP2047668	Beclomethasone 0.05 MG/ACTUAT Metered Dose Inhaler [Ventolair]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40849707	OMOP2047669	Beclomethasone 0.25 MG Metered Dose Inhaler [Ventolair]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40849711	OMOP2047673	Beclomethasone 0.05 MG Metered Dose Inhaler [Ventolair] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
40849712	OMOP2047674	Beclomethasone 0.05 MG Metered Dose Inhaler [AeroBec]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40849714	OMOP2047676	Beclomethasone 0.1 MG Metered Dose Inhaler [Ventolair] Box of 200	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
40849716	OMOP2047678	Beclomethasone 0.2 MG Metered Dose Inhaler [Sanasthmyl]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40856759	OMOP2054721	Beclomethasone 0.1 MG Metered Dose Inhaler [Ventolair] Box of 2 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40869112	OMOP2067074	Beclomethasone 0.1 MG Metered Dose Inhaler Box of 200	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
40880923	OMOP2078885	Beclomethasone 0.05 MG Metered Dose Inhaler [AeroBec] Box of 200	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
40880937	OMOP2078899	Beclomethasone 0.05 MG Metered Dose Inhaler [Ventolair]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40880940	OMOP2078902	Beclomethasone 0.1 MG Metered Dose Inhaler [Qvar] Box of 200	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
40911952	OMOP2109914	Beclomethasone 0.005 MG/ML Metered Dose Inhaler [Junik] Box of 200	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
40911973	OMOP2109935	Beclomethasone 0.2 MG Metered Dose Inhaler [Beclomet] Box of 200	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
40918996	OMOP2116958	Beclomethasone 0.25 MG Metered Dose Inhaler [Ventolair] Box of 1 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40918998	OMOP2116960	Beclomethasone 0.1 MG Metered Dose Inhaler [Ventolair] Box of 200 by 3M	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40918999	OMOP2116961	Beclomethasone 0.1 MG Metered Dose Inhaler [Qvar] Box of 200 by Eurim-Pharm	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40931295	OMOP2129257	Beclomethasone 0.005 MG/ML Metered Dose Inhaler Box of 100	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
40931296	OMOP2129258	Beclomethasone 0.005 MG/ML Metered Dose Inhaler Box of 10	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
40931299	OMOP2129261	Beclomethasone 0.25 MG Metered Dose Inhaler Box of 200	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
40943236	OMOP2141198	Beclomethasone 0.2 MG Metered Dose Inhaler [Sanasthmyl] Box of 120	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
40950219	OMOP2148181	Beclomethasone 0.1 MG Metered Dose Inhaler [Ventolair] Box of 1 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40950220	OMOP2148182	Beclomethasone 0.1 MG Metered Dose Inhaler [AeroBec] Box of 2 by 3M	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40974206	OMOP2172168	Beclomethasone 0.01 MG/ML Metered Dose Inhaler [Junik]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
40974217	OMOP2172179	Beclomethasone 0.2 MG Metered Dose Inhaler [Beclomet] Box of 80	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
40981323	OMOP2179285	Beclomethasone 0.25 MG Metered Dose Inhaler [Ventolair] Box of 2 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
40989129	OMOP2187091	Beclomethasone Metered Dose Inhaler [Beclomet]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
40993831	OMOP2191793	Beclomethasone 0.005 MG/ML Metered Dose Inhaler Box of 200	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
40993839	OMOP2191801	Beclomethasone 0.01 MG/ML Metered Dose Inhaler Box of 200	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
40993840	OMOP2191802	Beclomethasone 0.01 MG/ML Metered Dose Inhaler Box of 100	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
40993841	OMOP2191803	Beclomethasone 0.1 MG Metered Dose Inhaler Box of 2	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
41005570	OMOP2203532	Beclomethasone 0.005 MG/ML Metered Dose Inhaler [Junik] Box of 100	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41005579	OMOP2203541	Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Ventolair]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
41005581	OMOP2203543	Beclomethasone 0.1 MG Metered Dose Inhaler [Ventolair] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41005584	OMOP2203546	Beclomethasone 0.25 MG Metered Dose Inhaler [Ventolair] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41020064	OMOP2218026	Beclomethasone Metered Dose Inhaler [AeroBec]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
41024824	OMOP2222786	Beclomethasone 2 MG/ML Metered Dose Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
41024828	OMOP2222790	Beclomethasone 0.1 MG Metered Dose Inhaler Box of 1	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
41024836	OMOP2222798	Beclomethasone 0.05 MG Metered Dose Inhaler Box of 1	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
41036627	OMOP2234589	Beclomethasone 2 MG/ML Metered Dose Inhaler [Junik]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
41036639	OMOP2234601	Beclomethasone 0.1 MG Metered Dose Inhaler [Ventolair] Box of 2	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41043726	OMOP2241688	Beclomethasone 0.05 MG Metered Dose Inhaler [Ventolair] Box of 100 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41043727	OMOP2241689	Beclomethasone 0.05 MG Metered Dose Inhaler [Ventolair] Box of 100 by 3M	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41043730	OMOP2241692	Beclomethasone 0.1 MG Metered Dose Inhaler [Qvar] Box of 200 by Kohlpharma	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41067866	OMOP2265828	Beclomethasone 1 MG/ML Metered Dose Inhaler [Junik]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
41067876	OMOP2265838	Beclomethasone 0.1 MG Metered Dose Inhaler [AeroBec] Box of 200	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41075092	OMOP2273054	Beclomethasone 0.05 MG Metered Dose Inhaler [Ventolair] Box of 200 by 3M	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41075095	OMOP2273057	Beclomethasone 0.1 MG Metered Dose Inhaler [AeroBec] Box of 1 by 3M	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41087559	OMOP2285521	Beclomethasone 0.05 MG Metered Dose Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
41099345	OMOP2297307	Beclomethasone 0.01 MG/ML Metered Dose Inhaler [Junik] Box of 100	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41099346	OMOP2297308	Beclomethasone 0.01 MG/ML Metered Dose Inhaler [Junik] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41099349	OMOP2297311	Beclomethasone 0.1 MG Metered Dose Inhaler [AeroBec] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41099360	OMOP2297322	Beclomethasone 0.05 MG Metered Dose Inhaler [AeroBec] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41106543	OMOP2304505	Beclomethasone 0.1 MG Metered Dose Inhaler [Ventolair] Box of 200 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41114074	OMOP2312036	Beclomethasone Metered Dose Inhaler [Ventolair]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
41114075	OMOP2312037	Beclomethasone Metered Dose Inhaler [Junik]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
41118858	OMOP2316820	Beclomethasone 0.1 MG Metered Dose Inhaler Box of 100	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
41130719	OMOP2328681	Beclomethasone 0.005 MG/ML Metered Dose Inhaler [Junik] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41130729	OMOP2328691	Beclomethasone 0.1 MG Metered Dose Inhaler [Ventolair] Box of 100	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41130731	OMOP2328693	Beclomethasone 0.2 MG Metered Dose Inhaler [Beclo Sandoz] Box of 200	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41137965	OMOP2335927	Beclomethasone 0.05 MG Metered Dose Inhaler [AeroBec] Box of 1 by 3M	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41137966	OMOP2335928	Beclomethasone 0.1 MG Metered Dose Inhaler [Qvar] Box of 200 by Emra-Med	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41150352	OMOP2348314	Beclomethasone 0.01 MG/ML Metered Dose Inhaler Box of 1	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
41150356	OMOP2348318	Beclomethasone 0.25 MG Metered Dose Inhaler Box of 2	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
41162074	OMOP2360036	Beclomethasone 0.1 MG Metered Dose Inhaler [AeroBec] Box of 2	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41162078	OMOP2360040	Beclomethasone 0.1 MG Metered Dose Inhaler [Qvar]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
41162083	OMOP2360045	Beclomethasone 0.2 MG Metered Dose Inhaler [Beclo Sandoz]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
41169128	OMOP2367090	Beclomethasone 0.1 MG Metered Dose Inhaler [AeroBec] Box of 1 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41169129	OMOP2367091	Beclomethasone 0.05 MG Metered Dose Inhaler [Ventolair] Box of 1 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41176611	OMOP2374573	Beclomethasone Metered Dose Inhaler [Sanasthmyl]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
41176612	OMOP2374574	Beclomethasone Metered Dose Inhaler [Beclo Sandoz]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
41181412	OMOP2379374	Beclomethasone 0.2 MG Metered Dose Inhaler Box of 200	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
41193276	OMOP2391238	Beclomethasone 0.01 MG/ML Metered Dose Inhaler [Junik] Box of 200	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41212782	OMOP2410744	Beclomethasone 0.005 MG/ML Metered Dose Inhaler Box of 1	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
41212794	OMOP2410756	Beclomethasone 0.2 MG Metered Dose Inhaler Box of 120	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
41224291	OMOP2422253	Beclomethasone 0.05 MG Metered Dose Inhaler [Ventolair] Box of 100	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41224302	OMOP2422264	Beclomethasone 0.1 MG/ACTUAT Metered Dose Inhaler [AeroBec]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
41224315	OMOP2422277	Beclomethasone 0.2 MG Metered Dose Inhaler [Beclomet]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
41231561	OMOP2429523	Beclomethasone 0.05 MG Metered Dose Inhaler [Ventolair] Box of 200 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41231563	OMOP2429525	Beclomethasone 0.1 MG Metered Dose Inhaler [AeroBec] Box of 2 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41255307	OMOP2453269	Beclomethasone 0.005 MG/ML Metered Dose Inhaler [Junik]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
41255324	OMOP2453286	Beclomethasone 0.1 MG Metered Dose Inhaler [Ventolair]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
41262315	OMOP2460277	Beclomethasone 0.05 MG Metered Dose Inhaler [AeroBec] Box of 1 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41274603	OMOP2472565	Beclomethasone 0.005 MG/ML Metered Dose Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
41286331	OMOP2484293	Beclomethasone 0.5 MG/ML Metered Dose Inhaler [Junik]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
41286335	OMOP2484297	Beclomethasone 0.1 MG Metered Dose Inhaler [AeroBec]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
41293493	OMOP2491455	Beclomethasone 0.1 MG Metered Dose Inhaler [Ventolair] Box of 100 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41293494	OMOP2491456	Beclomethasone 0.1 MG Metered Dose Inhaler [Ventolair] Box of 100 by 3M	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41305778	OMOP2503740	Beclomethasone 0.05 MG Metered Dose Inhaler Box of 200	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
41305782	OMOP2503744	Beclomethasone 0.25 MG Metered Dose Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
41317638	OMOP2515600	Beclomethasone 0.005 MG/ML Metered Dose Inhaler [Junik] Box of 10	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41317643	OMOP2515605	Beclomethasone 0.25 MG Metered Dose Inhaler [Ventolair] Box of 200	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41317645	OMOP2515607	Beclomethasone 0.1 MG/ACTUAT Metered Dose Inhaler [Ventolair]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
41317655	OMOP2515617	Beclomethasone 0.25 MG Metered Dose Inhaler [Ventolair] Box of 2	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
41362022	OMOP2559984	10 ML Beclomethasone 0.005 MG/ML Metered Dose Inhaler [Junik] Box of 1 by Astellas	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41362275	OMOP2560237	10 ML Beclomethasone 0.01 MG/ML Metered Dose Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
41362632	OMOP2560594	10 ML Beclomethasone 0.01 MG/ML Metered Dose Inhaler [Junik] Box of 100	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
41363025	OMOP2560987	10 ML Beclomethasone 0.01 MG/ML Metered Dose Inhaler Box of 1	Quant Clinical Box	Drug	RxNorm Extension	Valid	Standard
41364472	OMOP2562434	10 ML Beclomethasone 0.005 MG/ML Metered Dose Inhaler Box of 200	Quant Clinical Box	Drug	RxNorm Extension	Valid	Standard
41364817	OMOP2562779	10 ML Beclomethasone 0.01 MG/ML Metered Dose Inhaler [Junik]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
41365563	OMOP2563525	10 ML Beclomethasone 0.005 MG/ML Metered Dose Inhaler [Junik] Box of 10	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
41365947	OMOP2563909	10 ML Beclomethasone 0.01 MG/ML Metered Dose Inhaler Box of 100	Quant Clinical Box	Drug	RxNorm Extension	Valid	Standard
41366317	OMOP2564279	10 ML Beclomethasone 0.5 MG/ML Metered Dose Inhaler [Junik]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
41366748	OMOP2564710	10 ML Beclomethasone 0.005 MG/ML Metered Dose Inhaler Box of 100	Quant Clinical Box	Drug	RxNorm Extension	Valid	Standard
41367468	OMOP2565430	10 ML Beclomethasone 0.5 MG/ML Metered Dose Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
41367815	OMOP2565777	10 ML Beclomethasone 2 MG/ML Metered Dose Inhaler [Junik]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
41367817	OMOP2565779	10 ML Beclomethasone 0.01 MG/ML Metered Dose Inhaler [Junik] Box of 200	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
41367818	OMOP2565780	10 ML Beclomethasone 0.01 MG/ML Metered Dose Inhaler [Junik] Box of 1	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
41367820	OMOP2565782	10 ML Beclomethasone 1 MG/ML Metered Dose Inhaler [Junik]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
41368198	OMOP2566160	10 ML Beclomethasone 0.005 MG/ML Metered Dose Inhaler Box of 1	Quant Clinical Box	Drug	RxNorm Extension	Valid	Standard
41368200	OMOP2566162	10 ML Beclomethasone 0.01 MG/ML Metered Dose Inhaler Box of 200	Quant Clinical Box	Drug	RxNorm Extension	Valid	Standard
41368581	OMOP2566543	10 ML Beclomethasone 0.005 MG/ML Metered Dose Inhaler [Junik] Box of 200	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
41368582	OMOP2566544	10 ML Beclomethasone 0.005 MG/ML Metered Dose Inhaler [Junik] Box of 1	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
41368583	OMOP2566545	10 ML Beclomethasone 0.005 MG/ML Metered Dose Inhaler [Junik]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
41368986	OMOP2566948	10 ML Beclomethasone 0.005 MG/ML Metered Dose Inhaler Box of 10	Quant Clinical Box	Drug	RxNorm Extension	Valid	Standard
41369385	OMOP2567347	10 ML Beclomethasone 0.005 MG/ML Metered Dose Inhaler [Junik] Box of 100	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
41369772	OMOP2567734	10 ML Beclomethasone 1 MG/ML Metered Dose Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
41371045	OMOP2569007	10 ML Beclomethasone 2 MG/ML Metered Dose Inhaler [Junik] by Astellas	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41371046	OMOP2569008	10 ML Beclomethasone 0.01 MG/ML Metered Dose Inhaler [Junik] Box of 1 by Astellas	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41371264	OMOP2569226	10 ML Beclomethasone 2 MG/ML Metered Dose Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
41372060	OMOP2570022	10 ML Beclomethasone 0.005 MG/ML Metered Dose Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
41372546	OMOP2570508	10 ML Beclomethasone 1 MG/ML Metered Dose Inhaler [Junik] by Astellas	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41373328	OMOP2571290	10 ML Beclomethasone 0.005 MG/ML Metered Dose Inhaler [Junik] Box of 10 by Astellas	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41373329	OMOP2571291	10 ML Beclomethasone 0.01 MG/ML Metered Dose Inhaler [Junik] Box of 200 by Astellas	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41521781	OMOP2719743	100 ACTUAT Beclomethasone 0.05 MG/ACTUAT Metered Dose Inhaler [Ventolair] by 3M	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41521782	OMOP2719744	100 ACTUAT Beclomethasone 0.05 MG/ACTUAT Metered Dose Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
41521788	OMOP2719750	100 ACTUAT Beclomethasone 0.1 MG/ACTUAT Metered Dose Inhaler [Ventolair] by 3M	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41521794	OMOP2719756	100 ACTUAT Beclomethasone 0.05 MG/ACTUAT Metered Dose Inhaler [Ventolair]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
41521800	OMOP2719762	100 ACTUAT Beclomethasone 0.05 MG/ACTUAT Metered Dose Inhaler [Ventolair] by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41521803	OMOP2719765	100 ACTUAT Beclomethasone 0.1 MG/ACTUAT Metered Dose Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
41521809	OMOP2719771	100 ACTUAT Beclomethasone 0.1 MG/ACTUAT Metered Dose Inhaler [Ventolair]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
41521812	OMOP2719774	100 ACTUAT Beclomethasone 0.1 MG/ACTUAT Metered Dose Inhaler [Ventolair] by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522654	OMOP2720616	200 ACTUAT Beclomethasone 0.1 MG/ACTUAT Metered Dose Inhaler [Ventolair] by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522655	OMOP2720617	200 ACTUAT Beclomethasone 0.1 MG/ACTUAT Metered Dose Inhaler [Ventolair] by 3M	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522664	OMOP2720626	200 ACTUAT Beclomethasone 0.1 MG/ACTUAT Metered Dose Inhaler [AeroBec]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
41522684	OMOP2720646	200 ACTUAT Beclomethasone 0.1 MG/ACTUAT Metered Dose Inhaler [Ventolair]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
41522690	OMOP2720652	200 ACTUAT Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
41522701	OMOP2720663	200 ACTUAT Beclomethasone 0.25 MG/ACTUAT Metered Dose Inhaler [Ventolair]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
41522714	OMOP2720676	200 ACTUAT Beclomethasone 0.1 MG/ACTUAT Metered Dose Inhaler [Qvar] by Kohlpharma	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522715	OMOP2720677	200 ACTUAT Beclomethasone 0.1 MG/ACTUAT Metered Dose Inhaler [Qvar] by Emra-Med	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522723	OMOP2720685	200 ACTUAT Beclomethasone 0.1 MG/ACTUAT Metered Dose Inhaler [Qvar]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
